"replicate","scenario","interim_n","information_fraction","ATE_hat","mean_CATE_hat","sd_CATE_hat","min_CATE_hat","max_CATE_hat","fraction_negative_CATE","fraction_CATE_meaningfully_harmed","mean_true_CATE"
5,"B_smooth_logistic",2200,0.55,-0.0509003557747427,-0.0510660019907263,0.0337549092791196,-0.110884910726688,0.00678214061455926,0.938636363636364,0.767727272727273,-0.0373815087619842
5,"B_smooth_logistic",2800,0.7,-0.0500465853738272,-0.0501137147407044,0.0259425989494672,-0.0955306031914623,-0.00573715507639126,1,0.834285714285714,-0.0372129692074085
5,"B_smooth_logistic",3400,0.85,-0.0493795343320641,-0.0494336785549957,0.0270612843161127,-0.0976163987424698,-0.00405383384152458,1,0.811176470588235,-0.0371928369673697
5,"B_smooth_logistic",4000,1,-0.0493474650221682,-0.0493315213963857,0.0247119616633179,-0.0933946152315248,-0.00769476795564816,1,0.84275,-0.0371931705642857
6,"A_threshold",1000,0.25,-0.00481217323823659,-0.00454345239933043,0.0272062528641571,-0.0830750035672406,0.0947739119671831,0.562,0.297,-0.01076
6,"A_threshold",1600,0.4,-0.0025,-0.00256671093501893,0.0231964917679881,-0.0881726852146559,0.0669708231470195,0.513125,0.224375,-0.01035
6,"A_threshold",2200,0.55,-0.0212728855008013,-0.0212551248390139,0.0015364831921654,-0.0259032369490344,-0.0153305492072631,1,0.792272727272727,-0.0105636363636364
6,"A_threshold",2800,0.7,-0.0115047918774577,-0.0115071098042924,0.00725649976476941,-0.0341473344976935,0.0174606498718525,0.942857142857143,0.123214285714286,-0.0106571428571429
6,"A_threshold",3400,0.85,-0.0181261773503061,-0.0181767013695512,0.0139007841154222,-0.0603455096077596,0.0386795796088306,0.900588235294118,0.456176470588235,-0.0104588235294118
6,"A_threshold",4000,1,-0.0229010057252514,-0.0229404493555369,0.0168145801767842,-0.0732753498082599,0.0465215896787432,0.90975,0.58075,-0.01032
6,"B_smooth_logistic",1000,0.25,-0.0270927780600915,-0.0271462190087678,0.000139875338833788,-0.027378862806292,-0.026900256622964,1,1,-0.0376840403677316
6,"B_smooth_logistic",1600,0.4,-0.039084744331641,-0.0389037624207662,0.010089725001152,-0.0553051697732635,-0.0202359831124429,1,1,-0.0376150553894427
6,"B_smooth_logistic",2200,0.55,-0.0395799650191271,-0.0394281715212175,0.0200134156239747,-0.0715995936173724,-0.00247280169111752,1,0.775909090909091,-0.0378223934755761
6,"B_smooth_logistic",2800,0.7,-0.0379586581899066,-0.0379637408351698,0.0206209323598659,-0.0730272464361287,-0.00203546386412938,1,0.748928571428571,-0.0375820505809299
6,"B_smooth_logistic",3400,0.85,-0.0374354404754695,-0.0374385661182523,0.0181275674733728,-0.068277363731484,-0.00569995946943966,1,0.772941176470588,-0.0376960432836424
6,"B_smooth_logistic",4000,1,-0.0347462237583205,-0.034716074313384,0.0150196661825722,-0.0602593406260825,-0.0083876898672107,1,0.778,-0.0376316778554515
7,"A_threshold",1000,0.25,-0.0243618745086714,-0.0233724506750511,0.0315597391236724,-0.091889913238908,0.137642940949826,0.808,0.603,-0.01064
7,"A_threshold",1600,0.4,-0.0316172640398204,-0.0309073777574024,0.0207957899938878,-0.081305530364724,0.0697933493480403,0.915625,0.729375,-0.01
7,"A_threshold",2200,0.55,-0.0202382841426002,-0.0198346104018275,0.0135655630373348,-0.0565326874066252,0.0383462717433669,0.915909090909091,0.524545454545455,-0.00992727272727273
7,"A_threshold",2800,0.7,-0.0185714285714286,-0.0183789634095606,0.0130282616825864,-0.0553232294417667,0.0358059161575008,0.9125,0.474285714285714,-0.00988571428571429
7,"A_threshold",3400,0.85,-0.00700658301124231,-0.00690279968651951,0.0107107764792859,-0.0364489548503585,0.0393385380392567,0.755294117647059,0.100588235294118,-0.00990588235294118
7,"A_threshold",4000,1,-0.0157477716408104,-0.0156622809420842,0.0148290388035695,-0.0598696881491924,0.0442902403939108,0.8565,0.396,-0.00988
7,"B_smooth_logistic",1000,0.25,-0.00949274520253728,-0.00919730702329017,0.00753672955246527,-0.0216010452222846,0.00456367336905317,0.853,0.076,-0.0372726441077951
7,"B_smooth_logistic",1600,0.4,-0.0178441961049026,-0.0177023288841486,0.00751739219688629,-0.0301890134741001,-0.0043012138650582,1,0.426875,-0.0371886270386625
7,"B_smooth_logistic",2200,0.55,-0.0173325926807655,-0.0172915758021877,0.0210316356785809,-0.0533889505970767,0.0195280894077118,0.741818181818182,0.462272727272727,-0.0370179378236695
7,"B_smooth_logistic",2800,0.7,-0.0258176437573346,-0.0259398392279785,0.0194817676235067,-0.0604432920035965,0.00682304381328934,0.891785714285714,0.578214285714286,-0.0369324632956471
7,"B_smooth_logistic",3400,0.85,-0.0241176470588235,-0.024112238656801,0.0273522583980341,-0.0709308898403602,0.0239096064868216,0.756764705882353,0.549117647058823,-0.0370872675399559
7,"B_smooth_logistic",4000,1,-0.0270273175763567,-0.0270024313110167,0.0257784608899182,-0.0706749225901754,0.0188365033222306,0.802,0.577,-0.0372892628933151
8,"A_threshold",1000,0.25,-0.0130433390948083,-0.0126520929132693,0.0204255974017076,-0.047175137565257,0.080543477062841,0.793,0.442,-0.0094
8,"A_threshold",1600,0.4,-0.00786588570999475,-0.00768044487775923,0.0117014456755895,-0.0376306707584605,0.0363222346767148,0.773125,0.125,-0.0096
8,"A_threshold",2200,0.55,-0.00364595691487558,-0.00336071658586949,0.00182425483361768,-0.00723763239851031,0.00431627415362509,0.945454545454545,0,-0.0102181818181818
8,"A_threshold",2800,0.7,0.00140818031243425,0.00179085927168113,0.0050972953419461,-0.0107769493866865,0.0252974914777619,0.400357142857143,0,-0.0100857142857143
8,"A_threshold",3400,0.85,-0.00505291118869787,-0.00487935095027178,0.000450432465536974,-0.00665058574652405,-0.00348994223586285,1,0,-0.0102117647058824
8,"A_threshold",4000,1,-0.00649265022886167,-0.0062998903018116,0.0060898671055149,-0.0222670683126623,0.0206663346045656,0.8465,0.00175,-0.01013
8,"B_smooth_logistic",1000,0.25,-0.00201344435353196,-0.00207076028313446,0.0213693470934933,-0.0347579155686017,0.0405437957258176,0.55,0.265,-0.0382680392357755
8,"B_smooth_logistic",1600,0.4,-0.0136068884872967,-0.0136725214100931,0.0145304473946229,-0.0378956727218953,0.0126561138497775,0.7725,0.37875,-0.0376986640756481
8,"B_smooth_logistic",2200,0.55,-0.0184376034425687,-0.0183272481566997,0.0117690163181757,-0.0387483704734583,0.00221693809221456,0.948181818181818,0.457272727272727,-0.0379249751840559
8,"B_smooth_logistic",2800,0.7,-0.0181183623458135,-0.0179231254278206,0.000345331666233145,-0.0184911507950863,-0.0172951872576323,1,0,-0.0378645730106537
8,"B_smooth_logistic",3400,0.85,-0.0235864157473502,-0.0232525277771994,0.00235371274238548,-0.0274357686539226,-0.0193192973212698,1,0.910882352941176,-0.03767032128311
8,"B_smooth_logistic",4000,1,-0.0257295048576975,-0.0255813894166456,0.0102157622475635,-0.0440330765442596,-0.00863696897437179,1,0.65175,-0.0375258205564283
9,"A_threshold",1000,0.25,0.00396928604867977,0.00396794840942093,0.0165443428334541,-0.0495327155945838,0.0706735153535468,0.424,0.077,-0.00988
9,"A_threshold",1600,0.4,-0.00125,-0.00138443383264029,0.0151003323693442,-0.0466992865980738,0.0653353151828908,0.544375,0.111875,-0.01005
9,"A_threshold",2200,0.55,0.00254548820480271,0.00251653172970329,0.019589223032646,-0.0497940152409398,0.0986564507962522,0.472272727272727,0.121363636363636,-0.0100727272727273
9,"A_threshold",2800,0.7,0.000141836807059606,0.000147512880846273,0.0187614320470864,-0.0488337944453888,0.0937537646383023,0.518571428571429,0.143214285714286,-0.0101428571428571
9,"A_threshold",3400,0.85,-0.00234777117449113,-0.0021497223907365,0.0201739876538258,-0.055550349574144,0.0984244444256461,0.564705882352941,0.197647058823529,-0.0101176470588235
9,"A_threshold",4000,1,0.00229359690446922,0.00249095350014474,0.0193210311424411,-0.0450602672499033,0.104102553089279,0.478,0.11225,-0.00995
9,"B_smooth_logistic",1000,0.25,-0.0582193015125485,-0.0574403618892656,0.00341905133563777,-0.0631912402759473,-0.0513795883795164,1,1,-0.0372254388785773
9,"B_smooth_logistic",1600,0.4,-0.0511827956989247,-0.0505600918510017,0.00491071204974344,-0.0594125128867364,-0.0424753352490065,1,1,-0.0372547095721529
9,"B_smooth_logistic",2200,0.55,-0.0477159880834161,-0.0472203511247515,0.0184699925075486,-0.0828066285713213,-0.0185430619927139,1,0.962727272727273,-0.0370291198503933
9,"B_smooth_logistic",2800,0.7,-0.0479301720177633,-0.0475182616694416,0.0172533679538663,-0.0810718717821698,-0.0207856649483141,1,1,-0.0370202020924258
9,"B_smooth_logistic",3400,0.85,-0.0478077496640584,-0.0476496816457948,0.02185238729337,-0.0886240463197745,-0.0127171137624439,1,0.872352941176471,-0.0371679315244018
9,"B_smooth_logistic",4000,1,-0.0470267718551471,-0.0469255551802068,0.0194676339548735,-0.0842875350531616,-0.016458672081551,1,0.92525,-0.037092965503855
10,"A_threshold",1000,0.25,-0.0133392618941752,-0.0130600202773513,0.0149257057185985,-0.0453568399417301,0.0618112103385554,0.829,0.349,-0.00908
10,"A_threshold",1600,0.4,-0.0139448176501013,-0.0139398892061252,0.0113622672965823,-0.0608488641585653,0.0261166208994843,0.88875,0.306875,-0.009275
10,"A_threshold",2200,0.55,-0.0278640176425272,-0.0278756679732606,0.00944892021000198,-0.072061698043703,0.00206447589942392,0.999545454545455,0.795909090909091,-0.00936363636363636
10,"A_threshold",2800,0.7,-0.0230485487232562,-0.0230622309660637,0.0131326549515746,-0.0742956810462378,0.024376401369535,0.950357142857143,0.610714285714286,-0.00954285714285714
10,"A_threshold",3400,0.85,-0.0182724154768418,-0.0182708184802431,0.0114182924001406,-0.0649827472430533,0.0211269754538647,0.939117647058824,0.448529411764706,-0.00951764705882353
10,"A_threshold",4000,1,-0.0136228405710143,-0.0136182903090694,0.0121053735951055,-0.0660750244032669,0.029522832872843,0.8675,0.30025,-0.00953
10,"B_smooth_logistic",1000,0.25,-0.0427454136982352,-0.0427173729325133,0.00343659181341499,-0.0487583173786074,-0.0368477936910631,1,1,-0.0375350028681377
10,"B_smooth_logistic",1600,0.4,-0.0461916431197019,-0.046235883976269,0.000913421782727852,-0.047830070629198,-0.0446790386750349,1,1,-0.0377454316078479
10,"B_smooth_logistic",2200,0.55,-0.051826335328985,-0.0517623572488175,0.000987615020686236,-0.0535206385064457,-0.050095036052297,1,1,-0.0376818673028644
10,"B_smooth_logistic",2800,0.7,-0.0445009493746782,-0.0445228262250851,0.00281441337140239,-0.0494032845108583,-0.0396331064384724,1,1,-0.0374854392371722
10,"B_smooth_logistic",3400,0.85,-0.0447219515436063,-0.0447367935362173,0.00583836444346874,-0.054805441718322,-0.0345926691027504,1,1,-0.0373765761947037
10,"B_smooth_logistic",4000,1,-0.0435836489186344,-0.0436974514950245,0.0025962590162512,-0.0483225766550512,-0.0392841241620731,1,1,-0.0371901936855821
11,"A_threshold",1000,0.25,-0.0090481433289961,-0.00714136360819635,0.0292645194968355,-0.06868555967821,0.134672270270844,0.645,0.369,-0.00984
11,"A_threshold",1600,0.4,-0.0113063775035606,-0.0114308940659489,0.0232591244868395,-0.090220874997789,0.0657020683467836,0.69375,0.35125,-0.010025
11,"A_threshold",2200,0.55,-0.0139340040461028,-0.0136847600506873,0.0153529440492247,-0.0596318666258835,0.0429537867084526,0.813636363636364,0.347272727272727,-0.00961818181818182
11,"A_threshold",2800,0.7,-0.0216072070306119,-0.0211877613994912,0.0123571123567896,-0.0534796983912364,0.029833719827225,0.943928571428571,0.57,-0.00998571428571429
11,"A_threshold",3400,0.85,-0.0257279382341172,-0.0255249445649279,0.0127230131822166,-0.0609832439671738,0.029116564642409,0.966470588235294,0.693823529411765,-0.0100235294117647
11,"A_threshold",4000,1,-0.0209819489058817,-0.0208040109820589,0.0114166499235112,-0.0486354861499129,0.0335590266040458,0.95025,0.574,-0.0101
11,"B_smooth_logistic",1000,0.25,-0.053686975462874,-0.0536849983281349,0.0279269593245449,-0.101516963206577,-0.00602107336471723,1,0.85,-0.0376170724222386
11,"B_smooth_logistic",1600,0.4,-0.0679554756148825,-0.0680757630499005,0.0343563313471402,-0.1276699686209,-0.0101317229399607,1,0.906875,-0.03759341686
11,"B_smooth_logistic",2200,0.55,-0.0603569114399439,-0.0603659004893933,0.0249444018960255,-0.10408878830178,-0.018153886480503,1,0.973181818181818,-0.0374201688370596
11,"B_smooth_logistic",2800,0.7,-0.0484256040444304,-0.048291617069641,0.0139825824908111,-0.0734678091185288,-0.0252171543817592,1,1,-0.0373737494560889
11,"B_smooth_logistic",3400,0.85,-0.042437525761636,-0.042317287559099,0.0200381630937839,-0.0788799385963362,-0.00963000306031721,1,0.829411764705882,-0.0373073841960162
11,"B_smooth_logistic",4000,1,-0.0478532467425299,-0.0478050581221474,0.0206634687996448,-0.0854400082671983,-0.0138207107740514,1,0.899,-0.0373710540855381
12,"A_threshold",1000,0.25,-0.0261797698868637,-0.0258813902982205,0.0137785636533703,-0.04496733660726,0.0363106909768811,0.941,0.736,-0.00932
12,"A_threshold",1600,0.4,-0.00717980463052847,-0.00675082213689403,0.0142408172380003,-0.0374685124776246,0.0642895196238852,0.720625,0.168125,-0.00945
12,"A_threshold",2200,0.55,0.00566221276729388,0.00640050331420118,0.00498325519846027,-0.00573828692468197,0.0317059999986172,0.0754545454545455,0,-0.00965454545454546
12,"A_threshold",2800,0.7,0.00160419949220759,0.00238154327178937,0.0083986191186357,-0.0202229346907814,0.0420458062995453,0.428214285714286,0.000357142857142857,-0.00957142857142857
12,"A_threshold",3400,0.85,0.00640880345355607,0.00731186142627484,0.0051736542564509,-0.00708991792730782,0.0310458083420978,0.0644117647058823,0,-0.00990588235294118
12,"A_threshold",4000,1,0.00191019101910191,0.00295917000327022,0.00779527176730488,-0.0160173200787604,0.0414845340499216,0.388,0,-0.00992
12,"B_smooth_logistic",1000,0.25,-0.00767203068812276,-0.00777511574478153,0.0212951725769168,-0.0450148337833762,0.0283643626622312,0.61,0.336,-0.037630503482742
12,"B_smooth_logistic",1600,0.4,-0.0146169764490375,-0.0148521492054708,0.0312313867463059,-0.0723534872803438,0.0359322200274238,0.633125,0.433125,-0.0375556267877959
12,"B_smooth_logistic",2200,0.55,-0.00682153834202073,-0.00694129231638042,0.0322738074603804,-0.065927441871898,0.0463876374076303,0.553636363636364,0.377272727272727,-0.0373478388626993
12,"B_smooth_logistic",2800,0.7,-0.0147759926854754,-0.014721622824375,0.0332082634696505,-0.0742041655066681,0.0411510394826182,0.633571428571429,0.447142857142857,-0.0376084737376247
12,"B_smooth_logistic",3400,0.85,-0.0211464417045209,-0.0210755581215391,0.0244248988665729,-0.0646423531729061,0.0202091470232756,0.744117647058824,0.503823529411765,-0.0376148028107004
12,"B_smooth_logistic",4000,1,-0.0260744481211913,-0.0260515053675845,0.0229604975380308,-0.066042995442386,0.0135428171279901,0.82675,0.58125,-0.0374814923292341
13,"A_threshold",1000,0.25,0.0054555439309579,0.00541917197469334,0.0183666272323923,-0.0557165094853666,0.0690991807576477,0.387,0.08,-0.00912
13,"A_threshold",1600,0.4,0.0180177359152283,0.0179745228787642,0.0125499444958537,-0.022397469697872,0.0616359053755094,0.069375,0.001875,-0.009275
13,"A_threshold",2200,0.55,0.0143894120675087,0.0144656940167893,0.0158575982844193,-0.0358531956132212,0.0701271738521533,0.182727272727273,0.0131818181818182,-0.00961818181818182
13,"A_threshold",2800,0.7,0.00473470338385727,0.00471467050924526,0.020871478345028,-0.0668139990498692,0.0730048624009253,0.405,0.114642857142857,-0.00994285714285714
13,"A_threshold",3400,0.85,0.00109799159614124,0.0013261350519625,0.0181959875242789,-0.0526921534672115,0.068696132282238,0.485588235294118,0.116176470588235,-0.00985882352941177
13,"A_threshold",4000,1,-0.00390772330597793,-0.00386086684517944,0.0170424986150871,-0.0589076455890019,0.0577966074251814,0.60175,0.1735,-0.00979
13,"B_smooth_logistic",1000,0.25,-0.0306644906318501,-0.0314148016527789,0.0104034442475503,-0.0473920047094185,-0.0115741348217809,1,0.822,-0.0372993320525977
13,"B_smooth_logistic",1600,0.4,-0.0220317472225869,-0.02208799796495,0.00120865525062143,-0.0241142143739281,-0.0199551268418296,1,0.986875,-0.0373906574818637
13,"B_smooth_logistic",2200,0.55,-0.0235455815979325,-0.0236130603472979,0.00285426689783691,-0.0283319254409826,-0.0185627391819462,1,0.855909090909091,-0.0373129923114246
13,"B_smooth_logistic",2800,0.7,-0.022023630934522,-0.0220406768291591,0.00102809287616151,-0.0238382145042351,-0.0203123401256755,1,1,-0.0373540109354846
13,"B_smooth_logistic",3400,0.85,-0.0304214349383516,-0.0304024808542336,0.00838814424949268,-0.0449610662175888,-0.0160236431274634,1,0.857647058823529,-0.0372282399639826
13,"B_smooth_logistic",4000,1,-0.0356933923348084,-0.0356019333590818,0.0128370418613831,-0.0582404501749112,-0.0139561122781223,1,0.8535,-0.0373233480499573
14,"A_threshold",1000,0.25,-0.0067542920820456,-0.00792960906752105,0.0298021339756728,-0.0573267181387444,0.14399492904599,0.662,0.411,-0.00968
14,"A_threshold",1600,0.4,-0.0105617274291973,-0.0110084464367245,0.0140073480030537,-0.0462030347343803,0.0437133574062611,0.79125,0.27125,-0.0097
14,"A_threshold",2200,0.55,-0.000892209800072166,-0.00145590860916259,0.0208302883848038,-0.051825994106072,0.110086376043439,0.571363636363636,0.185909090909091,-0.00978181818181818
14,"A_threshold",2800,0.7,0.00214371462870862,0.00206547310833291,0.0201262359064775,-0.0572428005838544,0.0911677635116244,0.478928571428571,0.131428571428571,-0.00982857142857143
14,"A_threshold",3400,0.85,0.00642376571806522,0.00635034073014768,0.016013799054535,-0.040233048027085,0.0776753115508989,0.359705882352941,0.0438235294117647,-0.00970588235294118
14,"A_threshold",4000,1,0.00601616328200183,0.00593811997566842,0.0170660631352236,-0.041347785658959,0.085247311503504,0.38875,0.05425,-0.00981
14,"B_smooth_logistic",1000,0.25,-0.0422761691046764,-0.0417329844740114,0.00588831965194117,-0.0521452648400202,-0.031883698559979,1,1,-0.0381988275035333
14,"B_smooth_logistic",1600,0.4,-0.0314109865796665,-0.0314885263666439,0.0251576450654735,-0.0758272210581669,0.0102027357188173,0.861875,0.625625,-0.0377795654591729
14,"B_smooth_logistic",2200,0.55,-0.0273093703794616,-0.0273115277734424,0.0174875091244294,-0.0563999389604146,0.00363747842245966,0.944545454545455,0.629545454545455,-0.037697242594998
14,"B_smooth_logistic",2800,0.7,-0.026951075410358,-0.0268156543391529,0.0163717066899418,-0.0559126507398267,0.000311608542931441,0.995,0.613928571428571,-0.0377162882064378
14,"B_smooth_logistic",3400,0.85,-0.0254437208426725,-0.0254039048207789,0.0203523482182942,-0.0600562508527914,0.00980116134781474,0.854411764705882,0.579411764705882,-0.0376837501074954
14,"B_smooth_logistic",4000,1,-0.0258243643175697,-0.0257540511778311,0.0135118642885401,-0.0492329951669545,-0.00261418115429057,1,0.62675,-0.0377305000491447
15,"A_threshold",1000,0.25,-0.0133042128674059,-0.0132497614896353,0.0153724722296222,-0.0543713370250583,0.0369571937477648,0.806,0.352,-0.00932
15,"A_threshold",1600,0.4,-0.00497594076380065,-0.00475886381361584,0.00440636915948832,-0.0205271836399959,0.00762995973434792,0.86875,0.00125,-0.0096
15,"A_threshold",2200,0.55,0.00216690100074436,0.00215485942252122,0.00385435833258167,-0.00953745671833858,0.01485390560346,0.305454545454545,0,-0.00981818181818182
15,"A_threshold",2800,0.7,0.00368815298278861,0.0035575572706724,0.00543119245278713,-0.0130047958975732,0.0252377412266026,0.260714285714286,0,-0.00975714285714286
15,"A_threshold",3400,0.85,0.0033351061472322,0.00323956724354561,0.00875755751811241,-0.0235722419634796,0.0384702063240932,0.378235294117647,0.00117647058823529,-0.00981176470588235
15,"A_threshold",4000,1,6.58283521962066e-05,2.46104697317023e-05,0.00709996299623141,-0.0222092107456296,0.0281081550754473,0.5185,0.001,-0.01002
15,"B_smooth_logistic",1000,0.25,-0.046012073465597,-0.0460881748994585,0.000205463665073298,-0.0463074059307363,-0.0454972699055864,1,1,-0.036655174481923
15,"B_smooth_logistic",1600,0.4,-0.0406105760721966,-0.0402545592943641,0.0116361143048037,-0.0629952870104488,-0.021927825266516,1,1,-0.0368697711398562
15,"B_smooth_logistic",2200,0.55,-0.040719696969697,-0.0408114384512882,0.00783487725394134,-0.0560993213438296,-0.0285609281867807,1,1,-0.0368547806806522
15,"B_smooth_logistic",2800,0.7,-0.0478225311797179,-0.0478318096748837,0.01651016154387,-0.0817805014172601,-0.0236496088057465,1,1,-0.0367542332836718
15,"B_smooth_logistic",3400,0.85,-0.0439759036144578,-0.0440924833071038,0.0175397535754958,-0.079925063550372,-0.0183334324215534,1,0.953235294117647,-0.0367588391400925
15,"B_smooth_logistic",4000,1,-0.0411863443755777,-0.0411358365795461,0.0153156423124728,-0.0717821168771048,-0.0180634412623631,1,0.944,-0.0367102491415484
16,"A_threshold",1000,0.25,-0.0170293510111928,-0.0186560772838802,0.00141493310225962,-0.0205245261771983,-0.0126272653101638,1,0.139,-0.0096
16,"A_threshold",1600,0.4,-0.00862577007429917,-0.00894346508468435,0.00892423129747917,-0.041771345676906,0.0237708234133155,0.84,0.1,-0.010025
16,"A_threshold",2200,0.55,-0.0175487177367692,-0.0177598025827826,0.0133362190973449,-0.0653851019441676,0.0313146719987507,0.906363636363636,0.443636363636364,-0.00990909090909091
16,"A_threshold",2800,0.7,-0.016885748746426,-0.0172198210198871,0.0220362196854499,-0.0813189867500789,0.0782109271151678,0.793928571428571,0.49,-0.0101142857142857
16,"A_threshold",3400,0.85,-0.00984918947648154,-0.0101960267548993,0.00853295667921421,-0.0347906829433654,0.0261606981740151,0.877058823529412,0.112352941176471,-0.0100823529411765
16,"A_threshold",4000,1,-0.00990750247687561,-0.010084397782383,0.00756814113419804,-0.0313659727950503,0.0222897499810879,0.89925,0.0805,-0.01005
16,"B_smooth_logistic",1000,0.25,-0.0395956360724652,-0.0401630029073932,0.0228066268214427,-0.0839993362901543,-0.00454859947968075,1,0.752,-0.0372746010012614
16,"B_smooth_logistic",1600,0.4,-0.0376739941621716,-0.0377887301905583,0.00843165765365313,-0.0532947562883379,-0.0238186913124942,1,1,-0.03701707120916
16,"B_smooth_logistic",2200,0.55,-0.0298217308506136,-0.0299845278487662,0.00294873023793369,-0.0352906289917844,-0.0249181074767223,1,1,-0.0371168500523383
16,"B_smooth_logistic",2800,0.7,-0.0280847511933698,-0.0282051704016648,0.00528190437442157,-0.0376762129318958,-0.0190821645207097,1,0.954285714285714,-0.037155362473476
16,"B_smooth_logistic",3400,0.85,-0.032930335442451,-0.03303294285815,0.00374902369882872,-0.0398034774133885,-0.0266487974799672,1,1,-0.0371669495109954
16,"B_smooth_logistic",4000,1,-0.0308351233404934,-0.0309352823112274,0.00571375906624227,-0.0403977215061415,-0.0203279357000647,1,1,-0.0372225278942926
17,"A_threshold",1000,0.25,0.000976191333501367,-0.000174072975786595,0.00339497671482444,-0.00982443107734914,0.0140506992259091,0.549,0,-0.01044
17,"A_threshold",1600,0.4,0.0212443261685005,0.0210259343861781,0.00866464204180356,-0.0053760236089532,0.0542561245434332,0.003125,0,-0.010225
17,"A_threshold",2200,0.55,0.0114892941794849,0.011146909267746,0.0133361329851692,-0.0243990548663467,0.0654124357312605,0.206818181818182,0.000909090909090909,-0.0100909090909091
17,"A_threshold",2800,0.7,-0.000225033180912895,-0.000450063512522166,0.0136226575175107,-0.046243705964874,0.0476131331075526,0.530714285714286,0.0717857142857143,-0.0102285714285714
17,"A_threshold",3400,0.85,-0.00891222174393867,-0.00920184206839281,0.00910287154807996,-0.0368897008415971,0.0249463074904476,0.844411764705882,0.112647058823529,-0.0100941176470588
17,"A_threshold",4000,1,-0.0117961887390198,-0.0120758105923166,0.0130555907254425,-0.0513388988890409,0.037109634422379,0.8265,0.2855,-0.01006
17,"B_smooth_logistic",1000,0.25,-0.0256644215800447,-0.0257164650841026,0.0153547481542974,-0.0524182765086275,0.000982986162177998,0.983,0.628,-0.0373959059411617
17,"B_smooth_logistic",1600,0.4,-0.0303163835981192,-0.0303451048544592,0.0216544797164266,-0.0660913487583027,0.00954790407642167,0.885,0.651875,-0.037399703808011
17,"B_smooth_logistic",2200,0.55,-0.0288319957935082,-0.0288340472236512,0.0293161409008103,-0.0773957197899721,0.0245101339650372,0.784545454545455,0.610909090909091,-0.0371253455275773
17,"B_smooth_logistic",2800,0.7,-0.0306934881914558,-0.0307732744036292,0.0205438249131718,-0.0638681190422745,0.00701105800987903,0.91,0.669642857142857,-0.0370864195598885
17,"B_smooth_logistic",3400,0.85,-0.0297035221651257,-0.0297878626473642,0.0164835071624708,-0.0560589125502061,0.000761010249004587,0.989411764705882,0.689705882352941,-0.0371049521651048
17,"B_smooth_logistic",4000,1,-0.0340803250507892,-0.0341514640323422,0.0175686761235142,-0.0631381039274272,-0.00243887970099729,1,0.737,-0.0371089279166022
18,"A_threshold",1000,0.25,-0.00228091236494597,-0.00177073049333936,0.00692691394622834,-0.020262796830234,0.0205439886148324,0.639,0.001,-0.01004
18,"A_threshold",1600,0.4,0.008475211880297,0.00863208063076604,0.011431779771985,-0.0225367777031664,0.0502936254592271,0.229375,0.000625,-0.00965
18,"A_threshold",2200,0.55,-0.00198412698412699,-0.00188047507806754,0.0145868385837019,-0.0433835787663678,0.0521051639562829,0.567727272727273,0.105,-0.00965454545454546
18,"A_threshold",2800,0.7,-0.00890803366050891,-0.00867470611494461,0.019847583373716,-0.0652545832107952,0.0663068682046136,0.695,0.293214285714286,-0.00944285714285714
18,"A_threshold",3400,0.85,-0.0177501134256127,-0.0177078685813757,0.0186116061352868,-0.067591641721075,0.0655211409413152,0.832058823529412,0.477941176470588,-0.00958823529411765
18,"A_threshold",4000,1,-0.0202980302472114,-0.0203306737237292,0.0169349257774389,-0.0681859706014418,0.0600875960447424,0.8775,0.548,-0.00977
18,"B_smooth_logistic",1000,0.25,-0.0523362093448374,-0.0523389072767143,0.0380574884668228,-0.113590135498272,0.0206203831318478,0.887,0.752,-0.0379160161601985
18,"B_smooth_logistic",1600,0.4,-0.0545576139403485,-0.05465082609886,0.0392316318916058,-0.117401764067619,0.0222491209542773,0.884375,0.768125,-0.0379300930759402
18,"B_smooth_logistic",2200,0.55,-0.0518181818181818,-0.051855998183346,0.0253627288020699,-0.0965172075533134,-0.00760425753804592,1,0.860454545454545,-0.0374807261931696
18,"B_smooth_logistic",2800,0.7,-0.0602814204624612,-0.0604562263006721,0.0319820924705701,-0.11904925401555,-0.0071309328192684,1,0.871785714285714,-0.037406691229965
18,"B_smooth_logistic",3400,0.85,-0.0536953067472775,-0.0538606856022813,0.0261296097695195,-0.101795895695881,-0.0112842176223076,1,0.885588235294118,-0.0372332052804355
18,"B_smooth_logistic",4000,1,-0.0509318739154555,-0.0510237651390491,0.0241646963138613,-0.0952019323018963,-0.0116175637635827,1,0.8805,-0.0371478453606366
19,"A_threshold",1000,0.25,-0.0168633996581689,-0.0168558847996132,0.0436142113887562,-0.14394602210141,0.132233147563874,0.652,0.47,-0.0098
19,"A_threshold",1600,0.4,-0.0102760276027603,-0.0104358519365698,0.0120852115907717,-0.0426344147275885,0.0425853057014546,0.814375,0.22,-0.009625
19,"A_threshold",2200,0.55,-0.0139412332553127,-0.0141734632730661,0.00121857760379928,-0.0169454659542735,-0.00771604126619935,1,0,-0.00947272727272727
19,"A_threshold",2800,0.7,-0.0107142857142857,-0.0108781319071306,0.00879038666706702,-0.046915859456407,0.0148121790145611,0.8975,0.145,-0.00948571428571429
19,"A_threshold",3400,0.85,-0.0172336043518,-0.0172586874137897,0.00496886563993347,-0.0374772293482758,-0.000473614184527738,1,0.278823529411765,-0.00962352941176471
